,Title,Author,Year,Rating,Raters,Genres
1164,Marina (Paperback),Carlos Ruiz Zafón,1999,4.1,63500,"Fiction,Mystery,Young Adult,Fantasy,Horror,Gothic,Historical,European Literature,Cultural,Romance"
1165,Cunning Folk (Paperback),Adam Nevill,2021,3.93,2437,"Horror,Fiction,Fantasy,Fantasy,Gothic,Thriller,Fantasy,Adult,Suspense,Contemporary"
1166,"Hold Me Closer, Necromancer (Necromancer, #1)",Lish McBride,2010,3.9,17348,"Young Adult,Fantasy,Fantasy,Fantasy,Horror,Humor,Fantasy,Fiction,Horror,Fantasy"
1167,The Most Dangerous Game (Paperback),Richard Connell,1924,3.94,49445,"Classics,Short Stories,Fiction,Horror,Academic,Thriller,Adventure,Academic,Literature,Young Adult"
1168,The Horror Stories of Robert E. Howard (Paperback),Robert E. Howard,1968,4.13,2703,"Horror,Fantasy,Short Stories,Fiction,Classics,Fantasy,Pulp,Fantasy,Anthologies,Audiobook"
1169,"Dark Hollow (Levi Stoltzfus, #1)",Brian Keene,2006,3.88,3529,"Horror,Fiction,Fantasy,Thriller,Paranormal,Fantasy,Fantasy,Horror,Folklore,Adult"
1170,The Devil Takes You Home (Hardcover),Gabino Iglesias,2022,3.68,3648,"Horror,Fiction,Thriller,Mystery,Thriller,Mystery,Fantasy,Adult,Mystery,Audiobook"
1171,The White People and Other Weird Stories (Paperback),Arthur Machen,1904,4.01,1908,"Horror,Short Stories,Fiction,Fantasy,Classics,Fantasy,Gothic,Anthologies,Literature,Anthologies"
1172,The Corset (Hardcover),Laura  Purcell,2018,4.15,11074,"Historical,Gothic,Horror,Fiction,Mystery,Historical,Thriller,Thriller,Mystery,Audiobook"
1173,Ancient Sorceries and Other Weird Stories (Paperback),Algernon Blackwood,2001,4.11,2020,"Horror,Short Stories,Fiction,Fantasy,Fantasy,Classics,Gothic,Anthologies,Fantasy,Horror"
1174,"The Dark and Hollow Places (The Forest of Hands and Teeth, #3)",Carrie Ryan,2011,4.03,22368,"Young Adult,Horror,Science Fiction,Horror,Fantasy,Apocalyptic,Fiction,Romance,Fantasy,Science Fiction"
1175,"The Bad Death of Eduard Delacroix (The Green Mile, #4)",Stephen King,1996,4.54,16919,"Horror,Fiction,Thriller,Fantasy,Mystery,Suspense,Fantasy,Mystery,Audiobook,Adult"
1176,"Bec (The Demonata, #4)",Darren Shan,2006,4.17,13008,"Horror,Fantasy,Young Adult,Fiction,Paranormal,Fantasy,Fantasy,Adventure,Childrens,Fantasy"
1177,"All Out War Part 2 (The Walking Dead, #21)",Robert Kirkman,2014,4.11,8075,"Sequential Art,Sequential Art,Horror,Horror,Fiction,Graphic Novels Comics,Apocalyptic,Comics,Science Fiction,Fantasy"
1178,When Darkness Loves Us (Hardcover),Elizabeth Engstrom,1985,4.03,1192,"Horror,Fiction,Novella,Short Stories,Gothic,Classics,Audiobook,Thriller,Holiday,Adult"
1179,The Hungry Moon (Mass Market Paperback),Ramsey Campbell,1986,3.6,1776,"Horror,Fiction,Fantasy,Fantasy,Literature,Holiday,Novels,Science Fiction Fantasy,Shapeshifters,European Literature"
1180,"Hunting Prince Dracula (Stalking Jack the Ripper, #2)",Kerri Maniscalco,2017,4.24,55942,"Historical,Mystery,Young Adult,Romance,Historical,Fantasy,Horror,Audiobook,Thriller,Thriller"
1181,"Offspring (Dead River, #2)",Jack Ketchum,1991,3.81,3389,"Horror,Fiction,Thriller,Horror,Adult,Mystery,Suspense,Mystery,Dark,Novels"
1182,Songs of a Dead Dreamer (Paperback),Thomas Ligotti,1986,4.05,2105,"Horror,Short Stories,Fiction,Fantasy,Fantasy,Literature,Anthologies,Anthologies,Horror,The United States Of America"
1183,"City Infernal (City Infernal, #1)",Edward Lee,2001,3.79,3170,"Horror,Fiction,Fantasy,Horror,Paranormal,Fantasy,Fantasy,Fantasy,Fantasy,Death"
1184,To Break a Covenant (Hardcover),Alison Ames,2021,3.7,897,"Horror,Young Adult,LGBT,LGBT,Mystery,Thriller,Fiction,Fantasy,LGBT,Fantasy"
1185,The Secret of Ventriloquism (Hardcover),Jon Padgett,2016,3.92,1725,"Horror,Short Stories,Fantasy,Fiction,Anthologies,Fantasy,Horror,Weird Fiction,Short Stories,Holiday"
1186,The Lake of Souls (Cirque du Freak #10),Darren Shan,2002,4.18,23022,"Fantasy,Young Adult,Horror,Paranormal,Fiction,Fantasy,Fantasy,Adventure,Fantasy,Childrens"
1187,"The Creeping Shadow (Lockwood & Co., #4)",Jonathan Stroud,2016,4.51,14363,"Fantasy,Young Adult,Horror,Mystery,Fantasy,Childrens,Paranormal,Fiction,Adventure,Fantasy"
1188,"The Name of the Star (Shades of London, #1)",Maureen Johnson,2011,3.88,51767,"Young Adult,Mystery,Fantasy,Fantasy,Paranormal,Fiction,Horror,Fantasy,Historical,Fantasy"
1189,The Small Hand (Hardcover),Susan         Hill,2010,3.46,6406,"Horror,Fiction,Gothic,Horror,Paranormal,Fantasy,Mystery,Fantasy,Fantasy,European Literature"
1190,"The Devil You Know (Felix Castor, #1)",Mike Carey,2006,3.8,16220,"Fantasy,Fantasy,Horror,Mystery,Fiction,Fantasy,Fantasy,Paranormal,Paranormal,Mystery"
1191,"The Mouse on the Mile (The Green Mile, #2)",Stephen King,1996,4.48,16405,"Horror,Fiction,Thriller,Fantasy,Mystery,Fantasy,Suspense,Mystery,Drama,Adult"
1192,Death Troopers (Star Wars),Joe Schreiber,2009,3.67,9838,"Media Tie In,Horror,Science Fiction,Fiction,Horror,Fantasy,Audiobook,Space,Novels,Space"
1195,"Dead City (Dead World, #1)",Joe McKinney,2006,3.77,6231,"Horror,Horror,Fiction,Apocalyptic,Science Fiction,Science Fiction,Fantasy,Thriller,Science Fiction,Adventure"
1196,"Lord of the Shadows (Cirque Du Freak, #11)",Darren Shan,2005,4.22,21851,"Fantasy,Young Adult,Horror,Paranormal,Fiction,Fantasy,Fantasy,Adventure,Fantasy,Childrens"
1197,The Atrocities (Kindle Edition),Jeremy C. Shipp,2018,3.21,1449,"Horror,Novella,Gothic,Fiction,Fantasy,Fantasy,Paranormal,Mystery,Adult,Adult Fiction"
1198,Taaqtumi: An Anthology of Arctic Horror Stories (Paperback),Aviaq Johnston,2019,3.73,904,"Horror,Short Stories,Fiction,Anthologies,Fantasy,Cultural,Holiday,Adult,Gothic,Short Stories"
1199,"A New Beginning (The Walking Dead, #22)",Robert Kirkman,2014,4.25,8411,"Sequential Art,Sequential Art,Horror,Horror,Fiction,Graphic Novels Comics,Comics,Apocalyptic,Science Fiction,Fantasy"
1200,"Between the Devil and the Deep Blue Sea (Between, #1)",April Genevieve Tucholke,2013,3.56,14221,"Young Adult,Fantasy,Fantasy,Romance,Horror,Gothic,Fantasy,Fiction,Mystery,Romance"
1201,Baal (Paperback),Robert McCammon,1978,3.58,4757,"Horror,Fiction,Fantasy,Science Fiction,Paranormal,Fantasy,Thriller,Novels,Religion,Literature"
1202,Piercing (Paperback),Ryū Murakami,1994,3.65,9537,"Horror,Fiction,Cultural,Asian Literature,Thriller,Cultural,Mystery,Mystery,Contemporary,Literature"
1203,The Keeper (Keeper #1),Sarah Langan,2006,3.32,2220,"Horror,Fiction,Fantasy,Thriller,Mystery,Suspense,Paranormal,Thriller,Fantasy,Adult Fiction"
1204,Black Mouth (Paperback),Ronald Malfi,2022,4.03,1873,"Horror,Fiction,Fantasy,Thriller,Fantasy,Audiobook,Mystery,Adult,Young Adult,Fantasy"
1205,All These Bodies (Hardcover),Kendare Blake,2021,3.29,6002,"Young Adult,Horror,Mystery,Thriller,Historical,Fantasy,Thriller,Paranormal,Fiction,Fantasy"
1206,Lost Gods (ebook),Brom,2016,4.21,4803,"Fantasy,Horror,Fiction,Fantasy,Audiobook,Fantasy,Fantasy,Adult,Dark,Fantasy"
1207,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America (Hardcover)",Erik Larson,2003,3.99,621454,"Nonfiction,History,Crime,Mystery,Historical,Mystery,Audiobook,North American Hi...,Biography,Book Club"
1208,Snow (Paperback),Ronald Malfi,2010,3.69,2264,"Horror,Fiction,Thriller,Folklore,Holiday,Mystery,Adult,Science Fiction,Suspense,Holiday"
1209,Night in the Lonesome October (Paperback),Richard Laymon,2001,3.86,3642,"Horror,Fiction,Horror,Holiday,Thriller,Mystery,Suspense,Novels,Literary Fiction,Adult Fiction"
1210,Moon (Paperback),James Herbert,1985,3.64,3813,"Horror,Fiction,Thriller,Fantasy,Fantasy,Mystery,Modern,Thriller,Audiobook,Novels"
1211,Sacrament (Paperback),Clive Barker,1996,3.76,5087,"Horror,Fantasy,Fiction,LGBT,Fantasy,Fantasy,Mystery,LGBT,Science Fiction Fantasy,Fantasy"
1212,The Worm and His Kings (The Worm and His Kings #1),Hailey Piper,2020,3.93,1034,"Horror,Novella,LGBT,Fiction,Horror,LGBT,Adult,Fantasy,Fantasy,LGBT"
1213,Kraken (Hardcover),China Miéville,2010,3.61,25247,"Fantasy,Fiction,Fantasy,Science Fiction,Horror,Mystery,Science Fiction Fantasy,Fantasy,Weird Fiction,Speculative Fiction"
1214,"Preacher, Volume 1: Gone to Texas (Comics)",Garth Ennis,1995,4.15,73470,"Sequential Art,Sequential Art,Fantasy,Horror,Fiction,Graphic Novels Comics,Comics,Religion,Fantasy,Sequential Art"
1215,"Something is Killing the Children, Vol. 3 (Paperback)",James Tynion IV,2021,4.29,4313,"Horror,Sequential Art,Sequential Art,Fantasy,Fiction,Graphic Novels Comics,Comics,Fantasy,Adult,Fantasy"
1216,The God Project (Paperback),John Saul,1982,3.93,10989,"Horror,Fiction,Thriller,Mystery,Suspense,Science Fiction,Fantasy,Adult,Thriller,Novels"
1217,The Beauty (Paperback),Aliya Whiteley,2014,3.59,2467,"Horror,Fiction,Science Fiction,Fantasy,Science Fiction,Magical Realism,Novella,Apocalyptic,Short Stories,Adult"
1218,"東京喰種トーキョーグール 3 (Tokyo Ghoul, #3)",Sui Ishida,2012,4.4,18727,"Sequential Art,Horror,Fantasy,Sequential Art,Sequential Art,Fiction,Manga,Comics Manga,Fantasy,Fantasy"
1219,Zom-B (Hardcover),Darren Shan,2012,3.57,7972,"Horror,Horror,Young Adult,Fiction,Fantasy,Young Adult,Fantasy,Science Fiction,Audiobook,Science Fiction"
1220,"Ex-Heroes (Ex-Heroes, #1)",Peter Clines,2010,3.85,15741,"Horror,Horror,Science Fiction,Fantasy,Comics,Fiction,Apocalyptic,Fantasy,Audiobook,Science Fiction"
1221,"Coffey's Hands (The Green Mile, #3)",Stephen King,1996,4.52,16895,"Horror,Fiction,Thriller,Fantasy,Mystery,Fantasy,Mystery,Suspense,Drama,Audiobook"
1222,"Dexter in the Dark (Dexter, #3)",Jeff Lindsay,2006,3.56,34782,"Fiction,Mystery,Thriller,Mystery,Horror,Suspense,Thriller,Audiobook,Adult,Humor"
1223,Bad Man (Kindle Edition),Dathan Auerbach,2018,3.37,3146,"Horror,Fiction,Thriller,Mystery,Adult,Suspense,Thriller,Audiobook,Dark,Holiday"
1224,The Good Guy (Hardcover),Dean Koontz,2007,3.85,35857,"Thriller,Fiction,Horror,Mystery,Suspense,Thriller,Mystery,Audiobook,Adult,Action"
1225,"Night of the Living Dummy II (Goosebumps, #31)",R.L. Stine,1995,3.72,7761,"Horror,Fiction,Childrens,Young Adult,Childrens,Fantasy,Mystery,Fantasy,Thriller,Fantasy"
1226,"Narcissus in Chains (Anita Blake, Vampire Hunter, #10)",Laurell K. Hamilton,2001,3.91,57936,"Fantasy,Paranormal,Fantasy,Fantasy,Romance,Romance,Fiction,Horror,Fantasy,Shapeshifters"
1227,Nathaniel (Paperback),John Saul,1984,3.84,5750,"Horror,Fiction,Thriller,Mystery,Suspense,Fantasy,Fantasy,Paranormal,Adult,Fantasy"
1228,Lute (Hardcover),Jennifer Marie Thorne,2022,3.79,830,"Horror,Fantasy,Fiction,Adult,Thriller,Mystery,Thriller,Holiday,Adult Fiction,Audiobook"
1229,The Tenth Girl (Hardcover),Sara Faring,2019,2.87,2406,"Horror,Young Adult,Mystery,Thriller,Fiction,Historical,Fantasy,Gothic,Fantasy,Thriller"
1230,"This Savage Song (Monsters of Verity, #1)",Victoria Schwab,2016,4.05,91065,"Fantasy,Young Adult,Science Fiction,Fantasy,Fantasy,Fiction,Young Adult,Audiobook,Horror,Science Fiction"
1231,"Library of Souls (Miss Peregrine's Peculiar Children, #3)",Ransom Riggs,2015,4.14,140829,"Fantasy,Young Adult,Fiction,Fantasy,Historical,Horror,Audiobook,Adventure,Science Fiction,Mystery"
1232,"Leviathan Wakes (The Expanse, #1)",James S.A. Corey,2011,4.29,228705,"Science Fiction,Fiction,Space,Space,Science Fiction Fantasy,Audiobook,Fantasy,Mystery,Horror,Adult"
1233,"The Murders in the Rue Morgue (C. Auguste Dupin, #1)",Edgar Allan Poe,1841,3.84,32594,"Classics,Mystery,Short Stories,Fiction,Horror,Mystery,Gothic,Mystery,Literature,Thriller"
1234,"Catacomb (Asylum, #3)",Madeleine Roux,2015,3.81,10942,"Horror,Young Adult,Mystery,Fantasy,Fiction,Fantasy,Thriller,Suspense,Fantasy,Audiobook"
1235,"Mary: The Summoning (Bloody Mary, #1)",Hillary Monahan,2014,3.72,2075,"Horror,Young Adult,Fantasy,Paranormal,Fantasy,Fiction,Mystery,Fantasy,Thriller,Young Adult"
1236,The Resort (Mass Market Paperback),Bentley Little,2004,3.67,3248,"Horror,Fiction,Audiobook,Thriller,Mystery,Fantasy,Fantasy,Fantasy,Fantasy,Adult"
1237,"Still Life With Crows (Pendergast, #4)",Douglas Preston,2003,4.2,35839,"Thriller,Mystery,Fiction,Horror,Thriller,Suspense,Mystery,Audiobook,Mystery,Adventure"
1238,Floating Staircase (Paperback),Ronald Malfi,2010,3.75,2920,"Horror,Mystery,Fantasy,Paranormal,Thriller,Fiction,Adult,Thriller,Fantasy,Horror"
1239,"The Lost World (Jurassic Park, #2)",Michael Crichton,1995,3.83,141135,"Fiction,Science Fiction,Thriller,Adventure,Fantasy,Horror,Animals,Science Fiction Fantasy,Suspense,Novels"
1240,"Gyo, Vol. 1 (Paperback)",Junji Ito,2002,3.86,4615,"Sequential Art,Horror,Sequential Art,Sequential Art,Fiction,Science Fiction,Cultural,Graphic Novels Manga,Fantasy,Manga"
1241,Bloodline (Kindle Edition),Jess Lourey,2021,3.86,21536,"Horror,Thriller,Mystery,Fiction,Thriller,Suspense,Thriller,Mystery,Historical,Audiobook"
1242,Dagon and Other Macabre Tales (Hardcover),H.P. Lovecraft,1965,4.19,5173,"Horror,Fiction,Short Stories,Fantasy,Horror,Classics,Fantasy,Lovecraftian,Science Fiction,Literature"
1243,"The Sandman, Vol. 6: Fables & Reflections (Hardcover)",Neil Gaiman,1993,4.43,54904,"Sequential Art,Sequential Art,Fantasy,Fiction,Graphic Novels Comics,Horror,Comics,Fantasy,Fantasy,Sequential Art"
1244,Sons of Destiny (Cirque du Freak #12),Darren Shan,2002,4.21,21019,"Fantasy,Young Adult,Horror,Paranormal,Fiction,Fantasy,Fantasy,Adventure,Fantasy,Childrens"
1247,The Thing on the Doorstep (Kindle Edition),H.P. Lovecraft,1937,4.07,3665,"Horror,Short Stories,Fiction,Classics,Horror,Fantasy,Audiobook,Gothic,Fantasy,Fantasy"
1248,Ghost Summer (Paperback),Tananarive Due,2015,4.23,1477,"Horror,Short Stories,Fiction,Fantasy,Science Fiction,Fantasy,Anthologies,Paranormal,Historical,Short Stories"
1249,Final Girls (Hardcover),Mira Grant,2017,3.75,1855,"Horror,Science Fiction,Novella,Fiction,Short Stories,Horror,Adult,Fantasy,Thriller,Speculative Fiction"
1250,"Saint Odd (Odd Thomas, #7)",Dean Koontz,2014,4.18,20420,"Horror,Fiction,Fantasy,Thriller,Mystery,Fantasy,Fantasy,Suspense,Fantasy,Audiobook"
1251,"The New Girl (Fear Street, #1)",R.L. Stine,1989,3.61,7477,"Horror,Young Adult,Fiction,Thriller,Mystery,Childrens,Young Adult,Romance,Fantasy,Suspense"
1252,"Loop (Ring, #3)",Kōji Suzuki,1998,3.56,3410,"Horror,Fiction,Cultural,Asian Literature,Science Fiction,Thriller,Mystery,Fantasy,Fantasy,Literature"
1253,"Nightbooks (Nightbooks, #1)",J.A. White,2018,4.01,7817,"Childrens,Fantasy,Horror,Fiction,Childrens,Audiobook,Young Adult,Fantasy,Paranormal,Writing"
1254,The Abominable (Hardcover),Dan Simmons,2013,3.6,6989,"Horror,Historical,Fiction,Thriller,Mystery,Adventure,Historical,Suspense,Fantasy,Action"
1255,The Monkey's Paw (Oxford Bookworms),Diane Mowat,1902,3.87,21601,"Horror,Short Stories,Classics,Fiction,Fantasy,Academic,Mystery,Academic,Literature,Fantasy"
1256,Lunar Park (Paperback),Bret Easton Ellis,2005,3.63,27219,"Fiction,Horror,Thriller,Mystery,Contemporary,Novels,Literature,Literature,Suspense,Dark"
1257,The Manitou (Manitou #1),Graham Masterton,1975,3.71,3976,"Horror,Fiction,Fantasy,Mystery,Fantasy,Thriller,Novels,Suspense,Paranormal,Fantasy"
1258,Others (Paperback),James Herbert,1999,3.85,4286,"Horror,Fiction,Thriller,Mystery,Fantasy,Fantasy,Mystery,Fantasy,Audiobook,Gothic"
1259,"Blood Beast (The Demonata, #5)",Darren Shan,2007,4.13,11290,"Horror,Fantasy,Young Adult,Fiction,Paranormal,Fantasy,Fantasy,Shapeshifters,Fantasy,Adventure"
1260,Dracula's Guest (Nook),Bram Stoker,1914,3.73,6717,"Horror,Classics,Short Stories,Fiction,Paranormal,Gothic,Fantasy,Fantasy,Mystery,Fantasy"
1261,Not Good for Maidens (Hardcover),Tori Bovalino,2022,3.69,1117,"Fantasy,Horror,Young Adult,Retellings,LGBT,LGBT,Fiction,Gothic,LGBT,Young Adult"
1262,Nuestra parte de noche (Paperback),Mariana Enríquez,2019,4.43,13143,"Horror,Fiction,Fantasy,LGBT,European Literature,Womens,Historical,LGBT,Novels,Cultural"
1263,The Jennifer Morgue (Laundry Files #2),Charles Stross,2006,4.03,13791,"Science Fiction,Fantasy,Horror,Fantasy,Fiction,Humor,Horror,Spy Thriller,Thriller,Fantasy"
1264,The Last Time I Lied (Kindle Edition),Riley Sager,2018,4.05,116999,"Thriller,Mystery,Thriller,Fiction,Adult,Audiobook,Suspense,Horror,Contemporary,Mystery"
1265,"The Haunting of Sunshine Girl (The Haunting of Sunshine Girl, #1)",Paige McKenzie,2015,3.89,11069,"Young Adult,Horror,Fantasy,Fantasy,Paranormal,Mystery,Fiction,Fantasy,Young Adult,Horror"
1266,"The Walking Dead, Book Three (Hardcover)",Robert Kirkman,2007,4.41,13712,"Sequential Art,Sequential Art,Horror,Horror,Fiction,Graphic Novels Comics,Comics,Apocalyptic,Science Fiction,Science Fiction"
1267,Funland (Mass Market Paperback),Richard Laymon,1989,3.79,4105,"Horror,Fiction,Thriller,Horror,Fantasy,Mystery,Mystery,Holiday,Literature,Novels"
1268,Black Creek Crossing (Paperback),John Saul,2004,3.87,5233,"Horror,Fiction,Mystery,Thriller,Fantasy,Fantasy,Suspense,Fantasy,Paranormal,Adult"
1269,"Seeds of Yesterday (Dollanganger, #4)",V.C. Andrews,1984,3.83,38370,"Fiction,Horror,Young Adult,Romance,Gothic,Drama,Thriller,Mystery,Adult,Adult Fiction"
1270,Southern Gods (Paperback),John Hornor Jacobs,2011,3.71,1832,"Horror,Fiction,Fantasy,Horror,Gothic,Gothic,Fantasy,Fantasy,Fantasy,Mystery"
1271,The Hellfire Club (Mass Market Paperback),Peter Straub,1996,3.75,6948,"Horror,Fiction,Mystery,Thriller,Mystery,Suspense,Novels,Fantasy,Thriller,Dark"
1272,Winterset Hollow (Paperback),Jonathan Edward Durham,2021,4.06,4643,"Horror,Fantasy,Fiction,Thriller,Mystery,Animals,Fantasy,Adult,Dark,Audiobook"
1273,Little Girls (Paperback),Ronald Malfi,2015,3.55,3258,"Horror,Fiction,Mystery,Fantasy,Thriller,Paranormal,Suspense,Fantasy,Fantasy,Audiobook"
1274,The Conspiracy Against the Human Race (Hardcover),Thomas Ligotti,2011,4.07,6439,"Philosophy,Nonfiction,Horror,Psychology,Writing,Fantasy,Literature,Dark,Philosophy,Literature"
1275,Sepulchre (Paperback),James Herbert,1987,3.67,3448,"Horror,Fiction,Thriller,Fantasy,Fantasy,Audiobook,European Literature,Modern,Mystery,Anthologies"
1276,"Night Journey (The Green Mile, #5)",Stephen King,1996,4.53,15331,"Horror,Fiction,Thriller,Fantasy,Mystery,Fantasy,Suspense,Mystery,Drama,Adult"
1277,Negative Space (Paperback),B.R. Yeager,2020,3.87,1751,"Horror,Fiction,Fantasy,Thriller,LGBT,LGBT,Fantasy,Dark,Literature,Young Adult"
1278,"The Hallowed Ones (The Hallowed Ones, #1)",Laura Bickle,2012,3.85,3889,"Young Adult,Horror,Paranormal,Fantasy,Fantasy,Science Fiction,Romance,Fiction,Amish,Apocalyptic"
1279,"Harrow County, Vol. 2: Twice Told (Paperback)",Cullen Bunn,2016,4.04,2934,"Horror,Sequential Art,Sequential Art,Fantasy,Fiction,Graphic Novels Comics,Comics,Fantasy,Fantasy,Gothic"
1280,The Outsider (Kindle Edition),H.P. Lovecraft,1926,3.99,4262,"Horror,Short Stories,Classics,Fiction,Horror,Fantasy,Gothic,Fantasy,Audiobook,Literature"
1281,Midwinterblood (Hardcover),Marcus Sedgwick,2011,3.71,11235,"Fantasy,Young Adult,Horror,Romance,Fiction,Fantasy,Mystery,Historical,Young Adult,Paranormal"
1282,"Coffey on the Mile (The Green Mile, #6)",Stephen King,1996,4.58,16450,"Horror,Fiction,Thriller,Fantasy,Mystery,Fantasy,Suspense,Mystery,Drama,Adult"
1283,The Right Hand of Evil (Paperback),John Saul,1999,3.76,5753,"Horror,Fiction,Thriller,Mystery,Fantasy,Suspense,Fantasy,Paranormal,Fantasy,Novels"
1284,The Key to Midnight (Paperback),Dean Koontz,1979,3.99,29347,"Horror,Fiction,Thriller,Mystery,Suspense,Thriller,Science Fiction,Mystery,Adult Fiction,Adult"
1285,The Survivor (Mass Market Paperback),James Herbert,1976,3.69,3274,"Horror,Fiction,Thriller,Mystery,Audiobook,Fantasy,Fantasy,Paranormal,Mystery,Fantasy"
1286,The Devil Makes Three (Hardcover),Tori Bovalino,2021,3.63,3330,"Fantasy,Horror,Young Adult,Fantasy,Romance,Mystery,Thriller,Fiction,Paranormal,Fantasy"
1287,"Ghost Beach  (Goosebumps, #22)",R.L. Stine,1994,3.74,8761,"Horror,Fiction,Childrens,Young Adult,Fantasy,Childrens,Mystery,Fantasy,Thriller,Paranormal"
1288,True Crime (Paperback),Samantha Kolesnik,2020,3.7,1943,"Horror,Novella,Mystery,Thriller,Fiction,Crime,Adult,Mystery,Thriller,Dark"
1289,Gothic Tales (Paperback),Elizabeth Gaskell,2000,3.8,2587,"Classics,Gothic,Horror,Short Stories,Fiction,Historical,Literature,Horror,Horror,Anthologies"
1290,"Cerulean Sins (Anita Blake, Vampire Hunter, #11)",Laurell K. Hamilton,2003,3.86,50845,"Fantasy,Paranormal,Fantasy,Fantasy,Romance,Romance,Horror,Fiction,Fantasy,Shapeshifters"
1291,The Amulet (Paperback),Michael McDowell,1979,3.91,1627,"Horror,Fiction,Gothic,Audiobook,Gothic,Fantasy,Mystery,Adult,American,Fantasy"
1292,Best Ghost Stories of Algernon Blackwood (Paperback),Algernon Blackwood,1973,4.16,2996,"Horror,Short Stories,Fiction,Classics,Fantasy,Gothic,Horror,Paranormal,Fantasy,Fantasy"
1293,Lair of the White Worm (Paperback),Bram Stoker,1911,2.8,3822,"Horror,Classics,Fiction,Gothic,Fantasy,Novels,Literature,Mystery,Literature,Fantasy"
1294,The Other Black Girl (Hardcover),Zakiya Dalila Harris,2021,3.4,61102,"Fiction,Thriller,Mystery,Contemporary,Audiobook,Thriller,Horror,Adult,Race,Adult Fiction"
1295,"Parasyte, Volume 1 (Paperback)",Hitoshi Iwaaki,1990,4.3,9084,"Sequential Art,Horror,Sequential Art,Sequential Art,Science Fiction,Fiction,Manga,Thriller,Comics Manga,Science Fiction"
1296,"Before the Devil Breaks You (The Diviners, #3)",Libba Bray,2017,4.27,17717,"Fantasy,Historical,Young Adult,Fantasy,Horror,Audiobook,Historical,Mystery,Fiction,Fantasy"
