Title,Author,Year,Rating,Raters,Genres
Sorrowland (Hardcover),Rivers Solomon,2021,3.82,8964,"Fantasy,Horror,Fiction,LGBT,Science Fiction,LGBT,Adult,Gothic,Audiobook,Speculative Fiction"
A Winter Haunting (Seasons of Horror #4),Dan Simmons,2002,3.60,9074,"Horror,Fiction,Mystery,Paranormal,Fantasy,Fantasy,Fantasy,Audiobook,Suspense,Thriller"
The Carrow Haunt (Kindle Edition),Darcy Coates,2018,4.11,8921,"Horror,Fantasy,Mystery,Paranormal,Fiction,Thriller,Fantasy,Fantasy,Gothic,Adult"
Twilight Eyes (Paperback),Dean Koontz,1985,3.91,26163,"Horror,Fiction,Thriller,Suspense,Fantasy,Fantasy,Mystery,Fantasy,Science Fiction,Thriller"
The Dunwich Horror and Others (Hardcover),H.P. Lovecraft,1929,4.19,14826,"Horror,Fiction,Short Stories,Fantasy,Classics,Horror,Science Fiction,Fantasy,Gothic,Lovecraftian"
Experimental Film (Paperback),Gemma Files,2015,3.60,2585,"Horror,Fiction,Fantasy,Paranormal,Fantasy,Mystery,Fantasy,Cultural,Culture,Adult"
Songs of a Dead Dreamer and Grimscribe (Paperback),Thomas Ligotti,2015,3.99,3999,"Horror,Short Stories,Fiction,Fantasy,Fantasy,Classics,Horror,Literature,Literature,Anthologies"
"The Reapers are the Angels (Reapers, #1)",Alden Bell,2010,3.89,11723,"Horror,Horror,Apocalyptic,Fiction,Young Adult,Science Fiction,Fantasy,Science Fiction,Science Fiction,Fantasy"
"This Sorrowful Life (The Walking Dead, #6)",Robert Kirkman,2007,4.30,23843,"Sequential Art,Sequential Art,Horror,Horror,Fiction,Graphic Novels Comics,Apocalyptic,Comics,Science Fiction,Science Fiction"
Wakenhyrst (Hardcover),Michelle Paver,2019,3.88,14517,"Horror,Historical,Gothic,Fiction,Mystery,Historical,Thriller,Fantasy,Adult,Fantasy"
FantasticLand (Hardcover),Mike Bockoven,2016,3.99,9538,"Horror,Fiction,Thriller,Audiobook,Contemporary,Adult,Adventure,Science Fiction,Thriller,Mystery"
"The Madman's Daughter (The Madman's Daughter, #1)",Megan Shepherd,2013,3.67,23640,"Young Adult,Historical,Horror,Fantasy,Mystery,Historical,Romance,Science Fiction,Retellings,Fiction"
They Thirst (Hardcover),Robert McCammon,1981,3.91,12090,"Horror,Paranormal,Fiction,Fantasy,Fantasy,Thriller,Fantasy,Holiday,Science Fiction,Folklore"
Whispers (Paperback),Dean Koontz,1980,3.93,32457,"Horror,Fiction,Thriller,Mystery,Suspense,Thriller,Fantasy,Adult,Fantasy,Audiobook"
The Devil All the Time (Hardcover),Donald Ray Pollock,2011,4.12,30937,"Fiction,Horror,Thriller,Historical,Mystery,Mystery,Gothic,Gothic,Audiobook,Thriller"
"Books of Blood, Volume Two (Books of Blood, #2)",Clive Barker,1984,4.09,11174,"Horror,Short Stories,Fiction,Fantasy,Anthologies,Thriller,Anthologies,European Literature,Fantasy,Short Stories"
The Invisible Man (Paperback),H.G. Wells,1897,3.64,174992,"Classics,Science Fiction,Fiction,Horror,Fantasy,Audiobook,Literature,Novels,Literature,Science Fiction Fantasy"
"Neverwhere (London Below, #1)",Neil Gaiman,1996,4.17,488980,"Fantasy,Fiction,Fantasy,Audiobook,Science Fiction Fantasy,Science Fiction,Horror,Adventure,Adult,Young Adult"
The Walking Dead: Compendium One (Paperback),Robert Kirkman,2009,4.44,67557,"Sequential Art,Sequential Art,Horror,Horror,Fiction,Graphic Novels Comics,Apocalyptic,Science Fiction,Comics,Fantasy"
The Dead and the Dark (Hardcover),Courtney Gould,2021,3.95,6517,"Horror,Young Adult,LGBT,Mystery,LGBT,Fantasy,Fantasy,Thriller,LGBT,Fiction"
Geek Love (Paperback),Katherine Dunn,1989,3.96,62906,"Fiction,Horror,Fantasy,Contemporary,Novels,Literary Fiction,Literature,Adult,Adult Fiction,Dark"
"Afraid (Afraid, #1)",Jack Kilborn,2008,3.90,9153,"Horror,Thriller,Fiction,Mystery,Suspense,Thriller,Science Fiction,Horror,Fantasy,Audiobook"
The Burning Girls (Hardcover),C.J. Tudor,2021,4.03,28222,"Thriller,Horror,Mystery,Fiction,Thriller,Adult,Audiobook,Suspense,Mystery,Fantasy"
The Complete Works of H.P. Lovecraft (Kindle Edition),H.P. Lovecraft,1978,4.35,16170,"Horror,Fiction,Classics,Fantasy,Short Stories,Science Fiction,Science Fiction Fantasy,Literature,Unfinished,Horror"
The Funhouse (Paperback),Dean Koontz,1980,3.64,22717,"Horror,Fiction,Thriller,Suspense,Mystery,Fantasy,Novels,Thriller,Fantasy,Adult"
The Saturday Night Ghost Club (Hardcover),Craig Davidson,2018,3.89,13486,"Horror,Fiction,Mystery,Young Adult,Young Adult,Cultural,Audiobook,Holiday,Adult,Adult Fiction"
Revenge (Paperback),Yōko Ogawa,1998,4.01,16414,"Short Stories,Horror,Fiction,Cultural,Asian Literature,Cultural,Literary Fiction,Contemporary,Literature,Mystery"
Roadwork (Paperback),Richard Bachman,1981,3.60,33860,"Horror,Fiction,Thriller,Suspense,Audiobook,Mystery,Literature,Drama,Novels,Thriller"
False Memory (Paperback),Dean Koontz,1999,3.89,45342,"Horror,Fiction,Thriller,Mystery,Suspense,Thriller,Science Fiction,Thriller,Psychology,Mystery"
The Day of the Triffids (Paperback),John Wyndham,1951,4.01,100479,"Science Fiction,Fiction,Classics,Horror,Apocalyptic,Science Fiction,Fantasy,Science Fiction Fantasy,Science Fiction,Novels"
Missing,Missing,0,0,0,",,"
Missing,Missing,0,0,0,","
The Cellar (Paperback),Richard Laymon,1980,3.65,7589,"Horror,Fiction,Horror,Thriller,Mystery,Folklore,Fantasy,Novels,Fantasy,Adult"
Slewfoot: A Tale of Bewitchery (Hardcover),Brom,2021,4.36,6124,"Horror,Fantasy,Historical,Fiction,Paranormal,Historical,Fantasy,Adult,Audiobook,Holiday"
Remina (Hardcover),Junji Ito,2005,3.67,10516,"Sequential Art,Horror,Sequential Art,Sequential Art,Science Fiction,Fiction,Fantasy,Cultural,Adult,Comics Manga"
The Woman in White (Paperback),Wilkie Collins,1859,4.00,145648,"Classics,Mystery,Fiction,Gothic,Horror,Literature,Historical,Historical,Literature,Thriller"
"Blackwood Farm (The Vampire Chronicles, #9)",Anne Rice,2002,3.88,31904,"Horror,Paranormal,Fantasy,Fiction,Fantasy,Fantasy,Paranormal,Fantasy,Gothic,Adult"
The Rising (The Rising #1),Brian Keene,2003,3.80,9975,"Horror,Horror,Fiction,Science Fiction,Apocalyptic,Science Fiction,Science Fiction,Thriller,Adult,Novels"
All's Well (Hardcover),Mona Awad,2021,3.67,10869,"Horror,Fiction,Contemporary,Magical Realism,Thriller,Adult,Fantasy,Literary Fiction,Audiobook,Mystery"
The Shuddering (Paperback),Ania Ahlborn,2013,3.73,5593,"Horror,Fiction,Thriller,Fantasy,Fantasy,Audiobook,Adult,Mystery,Folklore,Thriller"
The Weight of Blood (Hardcover),Tiffany D. Jackson,2022,4.30,5868,"Horror,Young Adult,Thriller,Retellings,Mystery,Fiction,Audiobook,Thriller,Fantasy,Contemporary"
The Vegetarian (Hardcover),Han Kang,2007,3.59,133149,"Fiction,Contemporary,Horror,Literary Fiction,Cultural,Adult,Novels,Health,Literature,Audiobook"
"Made to Suffer (The Walking Dead, #8)",Robert Kirkman,2008,4.45,26354,"Sequential Art,Sequential Art,Horror,Horror,Fiction,Apocalyptic,Graphic Novels Comics,Comics,Science Fiction,Science Fiction"
"The Calm Before (The Walking Dead, #7)",Robert Kirkman,2007,4.26,22014,"Sequential Art,Sequential Art,Horror,Horror,Fiction,Graphic Novels Comics,Apocalyptic,Comics,Science Fiction,Science Fiction"
The Night Sister (Hardcover),Jennifer  McMahon,2015,3.70,21209,"Horror,Mystery,Fiction,Thriller,Fantasy,Fantasy,Suspense,Thriller,Fantasy,Audiobook"
"Fear Nothing (Moonlight Bay, #1)",Dean Koontz,1997,4.00,36355,"Horror,Fiction,Thriller,Mystery,Suspense,Science Fiction,Fantasy,Thriller,Fantasy,Romance"
"Uzumaki: Spiral into Horror, Vol. 2. (Paperback)",Junji Ito,1999,4.32,11137,"Sequential Art,Horror,Sequential Art,Sequential Art,Fiction,Fantasy,Cultural,Asian Literature,Comics Manga,Graphic Novels Comics"
Earthlings (Hardcover),Sayaka Murata,2018,3.58,30518,"Fiction,Horror,Cultural,Contemporary,Magical Realism,Asian Literature,Fantasy,Literary Fiction,Adult,Audiobook"
Smashed: Junji Ito Story Collection (Hardcover),Junji Ito,0,4.13,10410,"Sequential Art,Horror,Sequential Art,Sequential Art,Short Stories,Fiction,Graphic Novels Manga,Cultural,Fantasy,Adult"
Teatro Grottesco (Hardcover),Thomas Ligotti,2006,4.10,4544,"Horror,Short Stories,Fiction,Fantasy,Fantasy,Speculative Fiction,Literature,Anthologies,Horror,The United States Of America"
"The Call (The Call, #1)",Peadar Ó Guilín,2016,3.84,13190,"Fantasy,Horror,Young Adult,Science Fiction,Fiction,Fantasy,Fairies,Audiobook,Young Adult,Science Fiction"
"Here We Remain (The Walking Dead, #9)",Robert Kirkman,2009,4.24,18126,"Sequential Art,Sequential Art,Horror,Horror,Fiction,Apocalyptic,Graphic Novels Comics,Comics,Science Fiction,Science Fiction"
The Hatching (The Hatching #1),Ezekiel Boone,2016,3.67,6123,"Horror,Fiction,Thriller,Science Fiction,Science Fiction,Adult,Suspense,Audiobook,Adult Fiction,Thriller"
"Bad Girls Don't Die (Bad Girls Don't Die, #1)",Katie Alender,2009,4.02,28136,"Young Adult,Horror,Fantasy,Fantasy,Mystery,Fantasy,Paranormal,Fiction,Romance,Thriller"
"Darkhouse (Experiment in Terror, #1)",Karina Halle,2011,3.77,17132,"Fantasy,Horror,Paranormal,Fantasy,Romance,Fantasy,Mystery,New Adult,Romance,Fantasy"
The Vampyre (Paperback),John William Polidori,1819,3.30,9760,"Horror,Classics,Gothic,Paranormal,Fiction,Short Stories,Fantasy,Literature,Fantasy,Audiobook"
"The Descent (Descent, #1)",Jeff Long,1999,3.96,8256,"Horror,Fiction,Thriller,Science Fiction,Fantasy,Adventure,Mystery,Suspense,Fantasy,Thriller"
The Imago Sequence and Other Stories (Hardcover),Laird Barron,2007,4.00,3746,"Horror,Short Stories,Fiction,Fantasy,Fantasy,Horror,Anthologies,Anthologies,Speculative Fiction,Short Stories"
Maplecroft (The Borden Dispatches #1),Cherie Priest,2014,3.58,4456,"Horror,Fantasy,Historical,Fiction,Fantasy,Historical,Mystery,Fantasy,Fantasy,Gothic"
"Lord Loss (The Demonata, #1)",Darren Shan,2005,4.23,21931,"Horror,Fantasy,Young Adult,Fiction,Fantasy,Paranormal,Fantasy,Shapeshifters,Fantasy,Fantasy"
The Pallbearers Club (Hardcover),Paul Tremblay,2022,3.19,5446,"Horror,Fiction,Thriller,Mystery,Adult,Thriller,Audiobook,Paranormal,Fantasy,Fantasy"
The Family Plot (Hardcover),Cherie Priest,2016,3.65,3552,"Horror,Fiction,Fantasy,Gothic,Paranormal,Mystery,Fantasy,Adult,Fantasy,Contemporary"
Lost Boy: The True Story of Captain Hook (Paperback),Christina Henry,2017,4.22,22073,"Fantasy,Horror,Retellings,Fiction,Young Adult,Fantasy,Adult,Adventure,Adventure,Dark"
"Twilight (The Twilight Saga, #1)",Stephenie Meyer,2005,3.63,5962568,"Fantasy,Young Adult,Romance,Fiction,Paranormal,Fantasy,Romance,Fantasy,Fantasy,Young Adult"
Audition (Hardcover),Ryū Murakami,1997,3.52,9800,"Horror,Fiction,Asian Literature,Cultural,Thriller,Mystery,Contemporary,Cultural,Literature,Adult"
"Stay Out of the Basement  (Goosebumps, #2)",R.L. Stine,1992,3.69,19047,"Horror,Fiction,Childrens,Young Adult,Childrens,Fantasy,Mystery,Science Fiction,Thriller,Audiobook"
"The Haunted Mask (Goosebumps, #11)",R.L. Stine,1993,3.84,21288,"Horror,Fiction,Childrens,Young Adult,Childrens,Fantasy,Mystery,Thriller,Holiday,Fantasy"
Gone to See the River Man (Kindle Edition),Kristopher Triana,2020,3.72,6806,"Horror,Fiction,Thriller,Novella,Mystery,Horror,Adult,Thriller,Dark,Audiobook"
The Monkey's Paw (Hardcover),W.W. Jacobs,1902,3.84,12574,"Horror,Short Stories,Classics,Fiction,Fantasy,Academic,Gothic,Adult,Thriller,Audiobook"
The Anomaly (The Anomaly Files #1),Michael Rutger,2018,3.79,9952,"Horror,Thriller,Fiction,Science Fiction,Mystery,Adventure,Thriller,Fantasy,Adult,Fantasy"
"What We Become (The Walking Dead, #10)",Robert Kirkman,2009,4.27,18115,"Sequential Art,Sequential Art,Horror,Horror,Fiction,Apocalyptic,Graphic Novels Comics,Comics,Science Fiction,Fantasy"
The Red Tree (Paperback),Caitlín R. Kiernan,2009,3.66,3337,"Horror,Fantasy,Fiction,LGBT,Gothic,Fantasy,Fantasy,Fantasy,LGBT,Fantasy"
The Chalk Man (Hardcover),C.J. Tudor,2017,3.71,90327,"Thriller,Mystery,Fiction,Horror,Thriller,Mystery,Suspense,Adult,Audiobook,Adult Fiction"
Velocity (Mass Market Paperback),Dean Koontz,2005,3.87,62002,"Horror,Thriller,Fiction,Mystery,Suspense,Mystery,Thriller,Adult,Audiobook,Novels"
Apt Pupil (Paperback),Stephen King,1982,3.91,31293,"Horror,Fiction,Thriller,Short Stories,Audiobook,Novella,Mystery,Suspense,Mystery,Novels"
"This is Not a Test (This is Not a Test, #1)",Courtney Summers,2012,3.85,14094,"Young Adult,Horror,Horror,Science Fiction,Fantasy,Apocalyptic,Science Fiction,Fantasy,Fiction,Science Fiction"
Coldheart Canyon (Paperback),Clive Barker,2001,3.70,8099,"Horror,Fiction,Fantasy,Paranormal,Fantasy,Mystery,Fantasy,Fantasy,Suspense,Audiobook"
"The Atrocity Archives (Laundry Files, #1)",Charles Stross,2004,3.90,24298,"Science Fiction,Fantasy,Horror,Fiction,Fantasy,Humor,Horror,Thriller,Science Fiction Fantasy,Fantasy"
"What the Hell Did I Just Read (John Dies at the End, #3)",David  Wong,2017,4.17,12500,"Horror,Fiction,Humor,Fantasy,Science Fiction,Humor,Fantasy,Fantasy,Fantasy,Mystery"
The Last Werewolf (The Last Werewolf #1),Glen Duncan,2011,3.46,15693,"Fantasy,Horror,Fiction,Shapeshifters,Fantasy,Fantasy,Fantasy,Adult,Paranormal,Audiobook"
Legion (Hardcover),William Peter Blatty,1983,3.71,10434,"Horror,Fiction,Mystery,Thriller,Fantasy,Fantasy,Mystery,Fantasy,Suspense,Novels"
"Uzumaki: Spiral Into Horror, Vol. 3 (Paperback)",Junji Ito,1999,4.26,10036,"Sequential Art,Horror,Sequential Art,Sequential Art,Fiction,Fantasy,Cultural,Asian Literature,Mystery,Comics Manga"
Missing,Missing,0,0,0,
Missing,Missing,0,0,0,
"Ararat (Ben Walker, #1)",Christopher Golden,2017,3.38,5833,"Horror,Fiction,Thriller,Mystery,Adventure,Fantasy,Fantasy,Adult,Suspense,Audiobook"
This House Is Haunted (Hardcover),John Boyne,2013,3.60,13072,"Horror,Historical,Gothic,Fiction,Mystery,Fantasy,Paranormal,Historical,Horror,Fantasy"
The Patient (Kindle Edition),Jasper DeWitt,2020,3.51,12409,"Horror,Thriller,Fiction,Mystery,Audiobook,Thriller,Adult,Suspense,Fantasy,Fantasy"
The Traveling Vampire Show (Mass Market Paperback),Richard Laymon,2000,3.84,8429,"Horror,Paranormal,Fiction,Young Adult,Fantasy,Fantasy,Thriller,Horror,Young Adult,Fantasy"
The Wendigo (Paperback),Algernon Blackwood,1910,3.82,5413,"Horror,Classics,Fiction,Short Stories,Fantasy,Fantasy,Fantasy,Gothic,Fantasy,Novella"
North American Lake Monsters (Hardcover),Nathan Ballingrud,2013,4.00,4287,"Horror,Short Stories,Fiction,Fantasy,Fantasy,Anthologies,Magical Realism,Speculative Fiction,Anthologies,Thriller"
Just Like Mother (Hardcover),Anne Heltzel,2022,3.73,5185,"Horror,Thriller,Fiction,Adult,Mystery,Religion,Thriller,Suspense,Audiobook,Classics"
The Devil Crept In (Paperback),Ania Ahlborn,2017,3.64,5102,"Horror,Mystery,Thriller,Fiction,Adult,Audiobook,Thriller,Suspense,Fantasy,Fantasy"
City of Night (Dean Koontz's Frankenstein #2),Dean Koontz,2005,3.99,22697,"Horror,Fiction,Thriller,Fantasy,Science Fiction,Mystery,Suspense,Fantasy,Horror,Fantasy"
"30 Days of Night, Vol. 1 (Paperback)",Steve Niles,2004,3.79,19562,"Sequential Art,Horror,Sequential Art,Paranormal,Fiction,Graphic Novels Comics,Fantasy,Comics,Fantasy,Fantasy"
Cold Fire (Paperback),Dean Koontz,1991,3.82,24717,"Horror,Fiction,Thriller,Suspense,Mystery,Fantasy,Fantasy,Science Fiction,Fantasy,Thriller"
Lullaby (Paperback),Chuck Palahniuk,2002,3.74,95002,"Fiction,Horror,Contemporary,Fantasy,Novels,Thriller,Literature,Dark,Adult,Mystery"
Leech (Hardcover),Hiron Ennes,2022,3.76,1573,"Horror,Science Fiction,Gothic,Fiction,Fantasy,Adult,LGBT,LGBT,Audiobook,Science Fiction Fantasy"
Suffer the Children (Paperback),Craig DiLouie,2014,3.91,3598,"Horror,Paranormal,Fiction,Fantasy,Audiobook,Fantasy,Science Fiction,Adult,Horror,Apocalyptic"
"Harrow County, Vol. 1: Countless Haints (Paperback)",Cullen Bunn,2015,4.04,6032,"Horror,Sequential Art,Sequential Art,Fantasy,Fiction,Graphic Novels Comics,Comics,Fantasy,Paranormal,Gothic"
No One Gets Out Alive (Paperback),Adam Nevill,2014,3.69,3910,"Horror,Fiction,Thriller,Fantasy,Adult,Paranormal,Mystery,Fantasy,Fantasy,Dark"
"Rise of the Governor (The Walking Dead: Novels, #1)",Robert Kirkman,2011,3.88,19326,"Horror,Horror,Fiction,Apocalyptic,Fantasy,Science Fiction,Science Fiction,Science Fiction,Thriller,Audiobook"
"I Hunt Killers (I Hunt Killers, #1)",Barry Lyga,2012,4.02,37817,"Young Adult,Mystery,Thriller,Horror,Mystery,Fiction,Thriller,Contemporary,Suspense,Young Adult"
Harbor (Hardcover),John Ajvide Lindqvist,2008,3.65,7292,"Horror,Fiction,Mystery,Thriller,Fantasy,European Literature,Fantasy,Cultural,European Literature,Fantasy"
Storm of the Century (Paperback),Stephen King,1999,3.95,23031,"Horror,Fiction,Thriller,Fantasy,Plays,Suspense,Drama,Fantasy,Mystery,Fantasy"
Mr. Murder (Paperback),Dean Koontz,1993,3.78,26179,"Horror,Fiction,Thriller,Suspense,Mystery,Thriller,Mystery,Fantasy,Science Fiction,Mystery"
"Fear the Hunters (The Walking Dead, #11)",Robert Kirkman,2010,4.32,18158,"Sequential Art,Sequential Art,Horror,Horror,Fiction,Apocalyptic,Graphic Novels Comics,Comics,Science Fiction,Science Fiction"
Fellside (Hardcover),M.R. Carey,2016,3.57,13502,"Horror,Fiction,Fantasy,Mystery,Thriller,Fantasy,Audiobook,Mystery,Paranormal,Fantasy"
Servant of the Bones (Hardcover),Anne Rice,1996,3.74,29793,"Horror,Fantasy,Fiction,Fantasy,Fantasy,Paranormal,Historical,Fantasy,Gothic,Historical"
Dragon Tears (Paperback),Dean Koontz,1993,3.76,22313,"Horror,Fiction,Thriller,Mystery,Suspense,Fantasy,Fantasy,Fantasy,Thriller,Science Fiction"
"The Inhuman Condition (Books of Blood, #4)",Clive Barker,1985,3.96,7924,"Horror,Short Stories,Fiction,Fantasy,Thriller,Anthologies,Anthologies,Fantasy,Speculative Fiction,Fantasy"
The Vampire's Assistant (Cirque du Freak #2),Darren Shan,2000,4.13,41864,"Fantasy,Young Adult,Horror,Paranormal,Fiction,Fantasy,Fantasy,Childrens,Fantasy,Adventure"
The Boatman's Daughter (Paperback),Andy  Davidson,2020,3.52,3835,"Horror,Fiction,Fantasy,Gothic,Thriller,Gothic,Audiobook,Adult,American,Fantasy"
The Haunted (Paperback),Bentley Little,2012,3.56,7943,"Horror,Fiction,Fantasy,Audiobook,Paranormal,Fantasy,Adult,Thriller,Suspense,Horror"
The Beautiful Thing That Awaits Us All (Hardcover),Laird Barron,2013,3.97,3693,"Horror,Short Stories,Fiction,Fantasy,Fantasy,Horror,Anthologies,Anthologies,Dark,Audiobook"
Naomi's Room (Paperback),Jonathan Aycliffe,1991,3.69,4351,"Horror,Fiction,Fantasy,Paranormal,Mystery,Thriller,Mystery,Horror,Fantasy,Fantasy"
The Book of Lost Things (Hardcover),John Connolly,2006,3.95,75018,"Fantasy,Fiction,Young Adult,Horror,Fantasy,Writing,Adventure,Mystery,Adult,Audiobook"
Bone White (Paperback),Ronald Malfi,2017,3.89,3982,"Horror,Mystery,Fiction,Thriller,Thriller,Audiobook,Fantasy,Fantasy,Fantasy,Adult"
Last Days (Paperback),Brian Evenson,2009,3.78,3741,"Horror,Fiction,Mystery,Thriller,Mystery,Mystery,Religion,Thriller,Fantasy,Novels"
What Big Teeth (Hardcover),Rose Szabo,2021,3.41,5113,"Horror,Fantasy,Young Adult,Fantasy,Fiction,LGBT,Gothic,Mystery,Retellings,Fantasy"
Children of the Night (Seasons of Horror #2),Dan Simmons,1992,3.72,7610,"Horror,Paranormal,Fiction,Fantasy,Thriller,Science Fiction,Fantasy,Mystery,Fantasy,Historical"
"The Laughing Corpse (Anita Blake, Vampire Hunter, #2)",Laurell K. Hamilton,1994,4.12,82872,"Fantasy,Paranormal,Fantasy,Fantasy,Horror,Romance,Romance,Fiction,Fantasy,Mystery"
Drood (Hardcover),Dan Simmons,2009,3.52,15661,"Historical,Horror,Fiction,Mystery,Fantasy,Historical,Thriller,Gothic,Suspense,European Literature"
Under the Skin (Paperback),Michel Faber,2000,3.74,23757,"Fiction,Science Fiction,Horror,Fantasy,Thriller,Mystery,Cultural,Contemporary,Novels,Audiobook"
The Wolf's Hour (Michael Gallatin #1),Robert McCammon,1989,4.07,10958,"Horror,Fantasy,Fiction,Shapeshifters,Historical,Thriller,Fantasy,War,Historical,Adventure"
The Store (Paperback),Bentley Little,1996,3.85,7584,"Horror,Fiction,Thriller,Fantasy,Fantasy,Fantasy,Suspense,Mystery,Holiday,Audiobook"
The Broken Girls (Kindle Edition),Simone St. James,2018,4.07,83561,"Mystery,Thriller,Fiction,Historical,Thriller,Horror,Fantasy,Audiobook,Suspense,Gothic"
77 Shadow Street (Hardcover),Dean R. Koontz,2011,3.36,20432,"Horror,Fiction,Thriller,Suspense,Mystery,Fantasy,Science Fiction,Fantasy,Fantasy,Audiobook"
"The Walking Dead, Book One (Hardcover)",Robert Kirkman,2004,4.35,36554,"Sequential Art,Sequential Art,Horror,Horror,Fiction,Graphic Novels Comics,Apocalyptic,Science Fiction,Comics,Science Fiction"
Cursed Bunny (Paperback),Bora Chung,2017,3.90,5981,"Short Stories,Horror,Fiction,Fantasy,Magical Realism,Science Fiction,Adult,Literature,Anthologies,Short Stories"
Doll Bones (Hardcover),Holly Black,2013,3.68,27459,"Childrens,Fantasy,Horror,Mystery,Young Adult,Adventure,Childrens,Fiction,Fantasy,Paranormal"
Invasion of the Body Snatchers (Paperback),Jack Finney,1955,3.90,21137,"Science Fiction,Horror,Fiction,Classics,Audiobook,Thriller,Science Fiction,Fantasy,Science Fiction Fantasy,Novels"
The Rats in the Walls (Paperback),H.P. Lovecraft,1924,4.01,8874,"Horror,Short Stories,Fiction,Classics,Horror,Fantasy,Gothic,Mystery,Fantasy,Literature"
